caldt,vwretx,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2020-12-02,0.001647,0.002263,31751023300.00,505,31698811300.00,505,3669.01,0.001791
2020-12-03,-0.000657,0.004718,31730176200.00,505,31751023300.00,505,3666.72,-0.000624
2020-12-04,0.008707,0.015308,32006487200.00,505,31730176200.00,505,3699.12,0.008836
2020-12-07,-0.001937,-0.005050,31944178200.00,505,32006487200.00,505,3691.96,-0.001936
2020-12-08,0.002814,0.002830,32035178600.00,505,31944178200.00,505,3702.25,0.002787
2020-12-09,-0.008090,-0.002932,31776024000.00,505,32035178600.00,505,3672.82,-0.007949
2020-12-10,-0.001306,-0.000556,31734618400.00,505,31776024000.00,505,3668.10,-0.001285
2020-12-11,-0.001245,-0.004838,31695118000.00,505,31734618400.00,505,3663.46,-0.001265
2020-12-14,-0.004280,-0.007152,31559829700.00,505,31695118000.00,505,3647.49,-0.004359
2020-12-15,0.012931,0.015603,31967745200.00,506,31559829700.00,505,3694.62,0.012921
2020-12-16,0.001943,-0.002094,32029867400.00,506,31967745200.00,506,3701.17,0.001773
2020-12-17,0.005682,0.006820,32211851200.00,506,32029867400.00,506,3722.48,0.005758
2020-12-18,-0.003434,-0.003397,32101243200.00,506,32211851200.00,506,3709.41,-0.003511
2020-12-21,-0.002798,-0.006929,32620925300.00,505,32101243200.00,506,3694.92,-0.003906
2020-12-22,-0.002061,-0.004248,32553681900.00,505,32620925300.00,505,3687.26,-0.002073
2020-12-23,0.000714,0.006336,32576939600.00,505,32553681900.00,505,3690.01,0.000746
2020-12-24,0.003520,0.002262,32666322900.00,505,32576939600.00,505,3703.06,0.003537
2020-12-28,0.008919,0.002918,32957660500.00,505,32666322900.00,505,3735.36,0.008723
2020-12-29,-0.002235,-0.004992,32884007600.00,505,32957660500.00,505,3727.04,-0.002227
2020-12-30,0.001373,0.006487,32929142100.00,505,32884007600.00,505,3732.04,0.001342
2020-12-31,0.006299,0.007359,33142102700.00,505,32929142100.00,505,3756.07,0.006439
2021-01-04,-0.014508,-0.015364,32661694500.00,505,33142102700.00,505,3700.65,-0.014755
2021-01-05,0.006972,0.009905,32889426900.00,505,32661694500.00,505,3726.86,0.007083
2021-01-06,0.005622,0.023088,33074332800.00,505,32889426900.00,505,3748.14,0.005710
2021-01-07,0.014935,0.009485,33579668900.00,505,33058371900.00,504,3803.79,0.014847
2021-01-08,0.005805,0.001577,33774436400.00,505,33579668900.00,505,3824.68,0.005492
2021-01-11,-0.006926,-0.001117,33540508100.00,505,33774436400.00,505,3799.61,-0.006555
2021-01-12,0.000608,0.007556,33560909300.00,505,33540508100.00,505,3801.19,0.000416
2021-01-13,0.002184,-0.002930,33634200600.00,505,33560909300.00,505,3809.84,0.002276
2021-01-14,-0.003948,0.003467,33501424200.00,505,33634200600.00,505,3795.54,-0.003753
2021-01-15,-0.007251,-0.007273,33254102400.00,505,33501424200.00,505,3768.25,-0.007190
2021-01-19,0.008079,0.004873,33509796600.00,505,33241225400.00,504,3798.91,0.008136
2021-01-20,0.014158,0.006765,33986107000.00,505,33509796600.00,504,3851.85,0.013936
2021-01-21,0.000376,-0.005217,34015657900.00,505,33986107000.00,504,3853.07,0.000317
2021-01-22,-0.002853,-0.004088,33918271400.00,505,34015657900.00,505,3841.47,-0.003011
2021-01-25,0.003733,-0.000870,34044895500.00,505,33918271400.00,505,3855.36,0.003616
2021-01-26,-0.001280,-0.004511,33999252300.00,505,34044895500.00,505,3849.62,-0.001489
2021-01-27,-0.025728,-0.023347,33124639900.00,505,33999252300.00,505,3750.77,-0.025678
2021-01-28,0.009316,0.011161,33433233200.00,505,33124639900.00,505,3787.38,0.009761
2021-01-29,-0.019512,-0.018212,32812790600.00,505,33433233200.00,505,3714.24,-0.019312
2021-02-01,0.016281,0.013101,33346916700.00,505,32812790600.00,505,3773.86,0.016052
2021-02-02,0.014093,0.012982,33816880100.00,505,33346916700.00,505,3826.31,0.013898
2021-02-03,0.000777,0.003043,33842994400.00,505,33816880100.00,505,3830.17,0.001009
2021-02-04,0.010879,0.012379,34211092900.00,505,33842994400.00,505,3871.74,0.010853
2021-02-05,0.003937,0.005617,34345795200.00,505,34211092900.00,505,3886.83,0.003897
2021-02-08,0.007258,0.011181,34595245100.00,505,34345795200.00,505,3915.59,0.007399
2021-02-09,-0.001313,-0.000240,34549820300.00,505,34595245100.00,505,3911.23,-0.001113
2021-02-10,-0.000720,0.003275,34525162300.00,505,34549820300.00,505,3909.88,-0.000345
2021-02-11,0.001553,0.000153,34579686200.00,505,34525162300.00,505,3916.38,0.001662
2021-02-12,0.004717,0.005602,34755879800.00,505,34579686200.00,505,3934.83,0.004711
2021-02-16,-0.000721,0.000343,34731064600.00,505,34755879800.00,505,3932.59,-0.000569
2021-02-17,-0.000211,-0.000353,34723966900.00,505,34731064600.00,505,3931.33,-0.000320
2021-02-18,-0.004667,-0.005153,34562076000.00,505,34723966900.00,505,3913.97,-0.004416
2021-02-19,-0.001980,0.007331,34493420500.00,505,34562076000.00,505,3906.71,-0.001855
2021-02-22,-0.008016,0.001165,34217497500.00,505,34493420500.00,505,3876.50,-0.007733
2021-02-23,0.001201,0.003005,34258515800.00,505,34217497500.00,505,3881.37,0.001256
2021-02-24,0.011292,0.014430,34645715700.00,505,34258515800.00,505,3925.43,0.011352
2021-02-25,-0.024547,-0.022795,33795223800.00,505,34645715700.00,505,3829.34,-0.024479
2021-02-26,-0.004737,-0.006558,33646155700.00,505,33795223800.00,505,3811.15,-0.004750
2021-03-01,0.023823,0.022288,34448826900.00,505,33646155700.00,505,3901.82,0.023791
2021-03-02,-0.008146,-0.004311,34168229100.00,505,34448826900.00,505,3870.29,-0.008081
2021-03-03,-0.013279,-0.005875,33714486800.00,505,34168229100.00,505,3819.72,-0.013066
2021-03-04,-0.013340,-0.014313,33264796000.00,505,33714486800.00,505,3768.47,-0.013417
2021-03-05,0.019305,0.023208,33906507400.00,505,33264796000.00,505,3841.94,0.019496
2021-03-08,-0.005553,0.005826,33717929000.00,505,33906507400.00,505,3821.35,-0.005359
2021-03-09,0.014608,0.002721,34210433000.00,505,33717929000.00,505,3875.44,0.014155
2021-03-10,0.006053,0.010200,34417506100.00,505,34210433000.00,505,3898.81,0.006030
2021-03-11,0.010350,0.006815,34773392800.00,505,34417506100.00,505,3939.34,0.010395
2021-03-12,0.001071,0.006610,34810211900.00,505,34773392800.00,505,3943.34,0.001015
2021-03-15,0.006461,0.009419,35035291800.00,505,34810211900.00,505,3968.94,0.006492
2021-03-16,-0.001702,-0.008666,34975622600.00,505,35035291800.00,505,3962.71,-0.001570
2021-03-17,0.002974,0.004504,35080621900.00,505,34975622600.00,505,3974.12,0.002879
2021-03-18,-0.015083,-0.009477,34551547900.00,505,35080621900.00,505,3915.46,-0.014761
2021-03-19,-0.000464,-0.000947,34535979400.00,505,34551547900.00,505,3913.10,-0.000603
2021-03-22,0.007077,0.001238,34871795100.00,505,34535979400.00,505,3940.59,0.007025
2021-03-23,-0.007559,-0.014808,34608463300.00,505,34871795100.00,505,3910.52,-0.007631
2021-03-24,-0.005694,-0.001970,34411407800.00,505,34608463300.00,505,3889.14,-0.005467
2021-03-25,0.005336,0.011989,34594833100.00,505,34411407800.00,505,3909.52,0.005240
2021-03-26,0.016130,0.017471,35136617200.00,505,34594833100.00,505,3974.54,0.016631
2021-03-29,-0.000798,-0.005308,35108517400.00,505,35136617200.00,505,3971.09,-0.000868
2021-03-30,-0.002971,0.001792,35005100900.00,505,35108517400.00,505,3958.55,-0.003158
2021-03-31,0.003765,-0.000922,35119621100.00,505,35005100900.00,505,3972.89,0.003623
2021-04-01,0.011755,0.010924,35531989800.00,505,35119621100.00,505,4019.87,0.011825
2021-04-05,0.014716,0.009462,36054678200.00,505,35531989800.00,505,4077.91,0.014438
2021-04-06,-0.000858,0.001036,36023758500.00,505,36054678200.00,505,4073.94,-0.000974
2021-04-07,0.001372,-0.003351,36073202800.00,505,36023758500.00,505,4079.95,0.001475
2021-04-08,0.004345,0.001208,36229916000.00,505,36073202800.00,505,4097.17,0.004221
2021-04-09,0.007645,0.005869,36506879000.00,505,36229916000.00,505,4128.80,0.007720
2021-04-12,-0.000067,0.001536,36504250300.00,505,36506879000.00,505,4127.99,-0.000196
2021-04-13,0.003534,-0.001821,36633288500.00,505,36504250300.00,505,4141.59,0.003295
2021-04-14,-0.004275,0.001557,36476875200.00,505,36633288500.00,505,4124.66,-0.004088
2021-04-15,0.011048,0.007671,36863426100.00,505,36460613300.00,504,4170.42,0.011094
2021-04-16,0.003581,0.004207,36995581700.00,505,36863426100.00,504,4185.47,0.003609
2021-04-19,-0.005326,-0.004883,36798455000.00,505,36995581700.00,504,4163.26,-0.005306
2021-04-20,-0.006768,-0.007717,36563941900.00,505,36798455000.00,504,4134.94,-0.006802
2021-04-21,0.009310,0.013683,36905719100.00,505,36563941900.00,505,4173.42,0.009306
2021-04-22,-0.009314,-0.006496,36561226800.00,505,36905719100.00,505,4134.98,-0.009211
2021-04-23,0.010928,0.011034,36959393200.00,505,36561226800.00,505,4180.17,0.010929
2021-04-26,0.001814,0.001882,37026207500.00,505,36959393200.00,505,4187.62,0.001782
2021-04-27,-0.000333,0.001532,37013768800.00,505,37026207500.00,505,4186.72,-0.000215
2021-04-28,-0.000725,0.000063,36986939600.00,505,37013768800.00,505,4183.18,-0.000846
2021-04-29,0.006712,0.007003,37235274400.00,505,36986939600.00,505,4211.47,0.006763
2021-04-30,-0.006947,-0.008101,36964662900.00,505,37235274400.00,505,4181.17,-0.007195
2021-05-03,0.002561,0.006072,37059282500.00,505,36964662900.00,505,4192.66,0.002748
2021-05-04,-0.006907,-0.001728,36803287200.00,505,37059282500.00,505,4164.66,-0.006678
2021-05-05,0.000713,0.002783,36829635500.00,505,36803287200.00,505,4167.59,0.000704
2021-05-06,0.008069,0.004955,37126797600.00,505,36829635500.00,505,4201.62,0.008165
2021-05-07,0.007251,0.010503,37395849400.00,505,37126797600.00,505,4232.60,0.007373
2021-05-10,-0.010706,-0.004204,36995476600.00,505,37395849400.00,505,4188.43,-0.010436
2021-05-11,-0.008586,-0.011235,36677847900.00,505,36995476600.00,505,4152.10,-0.008674
2021-05-12,-0.021575,-0.022662,35886522300.00,505,36677847900.00,505,4063.04,-0.021449
2021-05-13,0.012053,0.013702,36319079500.00,505,35886522300.00,505,4112.50,0.012173
2021-05-14,0.015087,0.015548,36875892400.00,505,36311514500.00,504,4173.85,0.014918
2021-05-17,-0.002495,-0.000596,36783901900.00,505,36875892400.00,505,4163.29,-0.002530
2021-05-18,-0.008419,-0.008680,36474229100.00,505,36783901900.00,505,4127.83,-0.008517
2021-05-19,-0.003006,-0.005440,36364601400.00,505,36474229100.00,505,4115.68,-0.002943
2021-05-20,0.010629,0.007214,36751072800.00,505,36364601400.00,505,4159.12,0.010555
2021-05-21,-0.000904,0.001142,36717729100.00,505,36751072800.00,505,4155.86,-0.000784
2021-05-24,0.009986,0.006166,37084409500.00,505,36717729100.00,505,4197.05,0.009911
2021-05-25,-0.002107,-0.004736,37006295900.00,505,37084409500.00,505,4188.13,-0.002125
2021-05-26,0.002021,0.004352,37081041100.00,505,37006295900.00,505,4195.99,0.001877
2021-05-27,0.001136,0.005155,37123167900.00,505,37081041100.00,505,4200.88,0.001165
2021-05-28,0.000679,0.000632,37145970100.00,505,37123167900.00,505,4204.11,0.000769
2021-06-01,-0.000397,0.003874,37131229400.00,505,37145970100.00,505,4202.04,-0.000492
2021-06-02,0.001374,0.001080,37182322900.00,505,37131229400.00,505,4208.12,0.001447
2021-06-03,-0.003779,-0.001911,37041699800.00,506,37182322900.00,505,4192.85,-0.003629
2021-06-04,0.008918,0.004907,37365710800.00,505,37041699800.00,506,4229.89,0.008834
2021-06-07,-0.000717,-0.002088,37346232000.00,505,37365710800.00,505,4226.52,-0.000797
2021-06-08,0.000340,0.001571,37358742800.00,505,37346232000.00,505,4227.26,0.000175
2021-06-09,-0.001870,-0.004628,37289031100.00,505,37358742800.00,505,4219.55,-0.001824
2021-06-10,0.004716,0.001144,37464894400.00,505,37289031100.00,505,4239.18,0.004652
2021-06-11,0.001946,0.003500,37537851200.00,505,37464894400.00,505,4247.44,0.001948
2021-06-14,0.001844,-0.004148,37607096800.00,505,37537851200.00,505,4255.15,0.001815
2021-06-15,-0.002076,0.000479,37529039500.00,505,37607096800.00,505,4246.59,-0.002012
2021-06-16,-0.005406,-0.006851,37326153800.00,505,37529039500.00,505,4223.70,-0.005390
2021-06-17,-0.000177,-0.010147,37319308500.00,505,37326153800.00,505,4221.86,-0.000436
2021-06-18,-0.013046,-0.016759,36832458700.00,505,37319308500.00,505,4166.45,-0.013125
2021-06-21,0.013895,0.019501,37344262600.00,505,36832458700.00,505,4224.79,0.014002
2021-06-22,0.005163,0.001438,37537074700.00,505,37344262600.00,505,4246.44,0.005125
2021-06-23,-0.000988,-0.001421,37499991500.00,505,37537074700.00,505,4241.84,-0.001083
2021-06-24,0.005760,0.006475,37716449200.00,505,37499991500.00,505,4266.49,0.005811
2021-06-25,0.003234,0.007325,37821308400.00,505,37716449200.00,505,4280.70,0.003331
2021-06-28,0.002246,-0.004317,37906241700.00,505,37821308400.00,505,4290.61,0.002315
2021-06-29,0.000183,-0.001156,37913165800.00,505,37906241700.00,505,4291.80,0.000277
2021-06-30,0.001416,0.002427,37948104600.00,505,37913165800.00,505,4297.50,0.001328
2021-07-01,0.005097,0.007015,38137485000.00,505,37948104600.00,505,4319.94,0.005222
2021-07-02,0.007628,0.002344,38427384800.00,505,38137485000.00,505,4352.34,0.007500
2021-07-06,-0.001767,-0.008700,38359516200.00,505,38427384800.00,505,4343.54,-0.002022
2021-07-07,0.003333,0.002027,38487361900.00,505,38359516200.00,505,4358.13,0.003359
2021-07-08,-0.008326,-0.010664,38166906700.00,505,38487361900.00,505,4320.82,-0.008561
2021-07-09,0.011129,0.016288,38591647500.00,505,38166906700.00,505,4369.55,0.011278
2021-07-12,0.003520,0.002671,38727481000.00,505,38591647500.00,505,4384.63,0.003451
2021-07-13,-0.003600,-0.009440,38588065800.00,505,38727481000.00,505,4369.21,-0.003517
2021-07-14,0.001169,-0.001531,38633362100.00,505,38588065800.00,505,4374.30,0.001165
2021-07-15,-0.003384,-0.002813,38502665100.00,505,38633362100.00,505,4360.03,-0.003262
2021-07-16,-0.007496,-0.008455,38210158500.00,505,38502665100.00,505,4327.16,-0.007539
2021-07-19,-0.015777,-0.018728,37607299500.00,505,38210158500.00,505,4258.49,-0.015870
2021-07-20,0.015206,0.019846,38176967100.00,505,37607299500.00,505,4323.06,0.015163
2021-07-21,0.008020,0.010749,38573494400.00,505,38136631100.00,504,4358.69,0.008242
2021-07-22,0.001999,-0.003315,38654496500.00,505,38573494400.00,505,4367.48,0.002017
2021-07-23,0.009986,0.008045,39038854200.00,505,38654496500.00,505,4411.79,0.010145
2021-07-26,0.002535,0.003594,39136281600.00,505,39038854200.00,505,4422.30,0.002382
2021-07-27,-0.004937,-0.002103,38942743800.00,505,39136281600.00,505,4401.46,-0.004712
2021-07-28,-0.000175,0.000311,38935912000.00,505,38942743800.00,505,4400.64,-0.000186
2021-07-29,0.004271,0.007281,39101784400.00,505,38935912000.00,505,4419.15,0.004206
2021-07-30,-0.005707,-0.003117,38866109800.00,505,39101784400.00,505,4395.26,-0.005406
2021-08-02,-0.001676,-0.001859,38800948200.00,505,38866109800.00,505,4387.16,-0.001843
2021-08-03,0.008246,0.008089,39115749300.00,505,38800948200.00,505,4423.15,0.008203
2021-08-04,-0.004548,-0.009553,38937864700.00,505,39115749300.00,505,4402.66,-0.004632
2021-08-05,0.006074,0.008015,39174395300.00,505,38937864700.00,505,4429.10,0.006005
2021-08-06,0.001489,0.004830,39232609300.00,505,39174395300.00,505,4436.52,0.001675
2021-08-09,-0.000632,-0.002513,39215485800.00,505,39232609300.00,505,4432.35,-0.000940
2021-08-10,0.000976,0.004942,39253703500.00,505,39215485800.00,505,4436.75,0.000993
2021-08-11,0.002259,0.006791,39342359300.00,505,39253703500.00,505,4447.70,0.002468
2021-08-12,0.002986,-0.000799,39459688200.00,505,39342359300.00,505,4460.83,0.002952
2021-08-13,0.001512,-0.000705,39519328300.00,505,39459688200.00,505,4468.00,0.001607
2021-08-16,0.002346,-0.000006,39612133500.00,505,39519328300.00,505,4479.71,0.002621
2021-08-17,-0.007075,-0.008217,39331870800.00,505,39612133500.00,505,4448.08,-0.007061
2021-08-18,-0.010652,-0.010439,38918022300.00,505,39331870800.00,505,4400.27,-0.010748
2021-08-19,0.001030,-0.002943,38958097100.00,505,38918022300.00,505,4405.80,0.001257
2021-08-20,0.008133,0.007196,39274931900.00,505,38958097100.00,505,4441.67,0.008142
2021-08-23,0.008703,0.007942,39616716300.00,505,39274931900.00,505,4479.53,0.008524
2021-08-24,0.001542,0.004865,39677819200.00,505,39616716300.00,505,4486.23,0.001496
2021-08-25,0.002159,0.005508,39763402000.00,505,39677819200.00,505,4496.19,0.002220
2021-08-26,-0.005860,-0.007692,39531157600.00,505,39735702300.00,504,4470.00,-0.005825
2021-08-27,0.008779,0.011101,39877887500.00,505,39531157600.00,504,4509.37,0.008808
2021-08-30,0.004445,-0.002379,40074934800.00,505,39877887500.00,504,4528.79,0.004307
2021-08-31,-0.001196,0.000349,39987011600.00,505,40074934800.00,505,4522.68,-0.001349
2021-09-01,0.000384,0.000030,40002703100.00,505,39987011600.00,505,4524.09,0.000312
2021-09-02,0.002735,0.006622,40110734000.00,505,40002703100.00,505,4536.95,0.002843
2021-09-03,-0.000246,-0.003737,40100517900.00,505,40110734000.00,505,4535.43,-0.000335
2021-09-07,-0.003183,-0.008655,39972884900.00,505,40100517900.00,505,4520.03,-0.003395
2021-09-08,-0.001279,-0.000766,39921754300.00,505,39972884900.00,505,4514.07,-0.001319
2021-09-09,-0.004601,-0.002733,39737383900.00,505,39921754300.00,505,4493.28,-0.004606
2021-09-10,-0.007845,-0.007205,39425640400.00,505,39737383900.00,505,4458.58,-0.007723
2021-09-13,0.002142,0.004471,39509689300.00,505,39425640400.00,505,4468.73,0.002277
2021-09-14,-0.005848,-0.008386,39278655800.00,505,39509689300.00,505,4443.05,-0.005747
2021-09-15,0.008418,0.009308,39609314900.00,505,39278655800.00,505,4480.70,0.008474
2021-09-16,-0.001442,-0.002148,39552182700.00,505,39609314900.00,505,4473.75,-0.001551
2021-09-17,-0.009052,-0.008070,39194175800.00,505,39552182700.00,505,4432.99,-0.009111
2021-09-20,-0.017052,-0.015436,38583828500.00,505,39194175800.00,505,4357.73,-0.016977
2021-09-21,-0.000767,-0.003491,38554224500.00,505,38583828500.00,505,4354.19,-0.000812
2021-09-22,0.009622,0.011609,38925871400.00,505,38554224500.00,505,4395.64,0.009520
2021-09-23,0.012112,0.014439,39397340600.00,505,38925871400.00,505,4448.98,0.012135
2021-09-24,0.001567,0.001341,39443900500.00,505,39397340600.00,505,4455.48,0.001461
2021-09-27,-0.002716,0.002612,39336768800.00,505,39443900500.00,505,4443.11,-0.002776
2021-09-28,-0.020312,-0.014940,38537718000.00,505,39336768800.00,505,4352.63,-0.020364
2021-09-29,0.001565,0.001705,38597839300.00,505,38537718000.00,505,4359.46,0.001569
2021-09-30,-0.011924,-0.016065,38118777800.00,505,38597839300.00,505,4307.54,-0.011910
2021-10-01,0.011272,0.012734,38548132300.00,505,38118777800.00,505,4357.04,0.011491
2021-10-04,-0.012978,-0.006755,38047866000.00,505,38548132300.00,505,4300.46,-0.012986
2021-10-05,0.010503,0.007874,38447497500.00,505,38047866000.00,505,4345.72,0.010524
2021-10-06,0.004036,0.000933,38602678800.00,505,38447497500.00,505,4363.55,0.004103
2021-10-07,0.008318,0.008506,38923761800.00,505,38602678800.00,505,4399.76,0.008298
2021-10-08,-0.001899,-0.002654,38849835000.00,505,38923761800.00,505,4391.34,-0.001914
2021-10-11,-0.006783,-0.005869,38586337900.00,505,38849835000.00,505,4361.19,-0.006866
2021-10-12,-0.002256,0.000372,38499783800.00,505,38586337900.00,505,4350.65,-0.002417
2021-10-13,0.002992,0.001749,38615140600.00,505,38499783800.00,505,4363.80,0.003023
2021-10-14,0.016899,0.017231,39267797100.00,505,38615140600.00,505,4438.26,0.017063
2021-10-15,0.007595,0.003266,39563067800.00,505,39267797100.00,505,4471.37,0.007460
2021-10-18,0.003602,0.000678,39705567600.00,505,39563067800.00,505,4486.46,0.003375
2021-10-19,0.007337,0.005770,39995432400.00,505,39705567600.00,505,4519.63,0.007393
2021-10-20,0.003590,0.007721,40136190700.00,505,39995432400.00,505,4536.19,0.003664
2021-10-21,0.002985,0.001413,40256185100.00,505,40136190700.00,505,4549.78,0.002996
2021-10-22,-0.001051,0.002795,40212764900.00,505,40256185100.00,505,4544.90,-0.001073
2021-10-25,0.005071,0.001894,40415458000.00,505,40212764900.00,505,4566.48,0.004748
2021-10-26,0.001774,-0.001915,40487062200.00,505,40415458000.00,505,4574.79,0.001820
2021-10-27,-0.004931,-0.012982,40287076300.00,505,40487062200.00,505,4551.68,-0.005052
2021-10-28,0.009912,0.010460,40686034700.00,505,40287076300.00,505,4596.42,0.009829
2021-10-29,0.001895,-0.002314,40742141900.00,505,40686034700.00,505,4605.38,0.001949
2021-11-01,0.002085,0.008116,40826172500.00,505,40742141900.00,505,4613.67,0.001800
2021-11-02,0.003557,0.003028,40971416700.00,505,40826172500.00,505,4630.65,0.003680
2021-11-03,0.006770,0.006168,41248790700.00,505,40971416700.00,505,4660.57,0.006461
2021-11-04,0.004172,-0.002456,41416177600.00,505,41248790700.00,505,4680.06,0.004182
2021-11-05,0.003663,0.007521,41567745100.00,505,41416177600.00,505,4697.53,0.003733
2021-11-08,0.000471,0.001368,41587454300.00,505,41567745100.00,505,4701.70,0.000888
2021-11-09,-0.003898,-0.000221,41425353900.00,505,41587454300.00,505,4685.25,-0.003499
2021-11-10,-0.008046,-0.006216,41092060600.00,505,41425353900.00,505,4646.71,-0.008226
2021-11-11,0.000478,0.002318,41112379400.00,505,41092060600.00,505,4649.27,0.000551
2021-11-12,0.006969,0.004757,41403653600.00,505,41112379400.00,505,4682.85,0.007223
2021-11-15,-0.000038,0.001641,41401199700.00,505,41403653600.00,505,4682.80,-0.000011
2021-11-16,0.003832,0.001193,41559844600.00,505,41401199700.00,505,4700.90,0.003865
2021-11-17,-0.002441,-0.005544,41458483300.00,505,41559844600.00,505,4688.67,-0.002602
2021-11-18,0.003552,-0.004054,41605563200.00,505,41458483300.00,505,4704.54,0.003385
2021-11-19,-0.001358,-0.006298,41549184500.00,505,41605563200.00,505,4697.96,-0.001399
2021-11-22,-0.003153,0.001679,41418163600.00,505,41549184500.00,505,4682.94,-0.003197
2021-11-23,0.001454,0.003577,41478402300.00,505,41418163600.00,505,4690.70,0.001657
2021-11-24,0.002295,0.000178,41573600700.00,505,41478402300.00,505,4701.46,0.002294
2021-11-26,-0.022730,-0.025100,40628545500.00,505,41573600700.00,505,4594.62,-0.022725
2021-11-29,0.013212,0.007602,41165239200.00,505,40628545500.00,505,4655.27,0.013200
2021-11-30,-0.018878,-0.025990,40314551700.00,505,41165239200.00,505,4567.00,-0.018961
2021-12-01,-0.012202,-0.013555,39822643000.00,505,40314551700.00,505,4513.04,-0.011815
2021-12-02,0.013998,0.024312,40380067600.00,505,39822643000.00,505,4577.10,0.014194
2021-12-03,-0.008584,-0.004563,40032942800.00,505,40380067600.00,505,4538.43,-0.008449
2021-12-06,0.011643,0.015032,40499022000.00,505,40032942800.00,505,4591.67,0.011731
2021-12-07,0.020701,0.016313,41338430800.00,505,40499022000.00,505,4686.75,0.020707
2021-12-08,0.003057,0.003430,41464935700.00,505,41338430800.00,505,4701.21,0.003085
2021-12-09,-0.007377,-0.007623,41159062000.00,505,41464935700.00,505,4667.45,-0.007181
2021-12-10,0.009755,0.005712,41560029000.00,505,41159062000.00,505,4712.02,0.009549
2021-12-13,-0.009248,-0.007365,41175700200.00,505,41560029000.00,505,4668.97,-0.009136
2021-12-14,-0.007356,-0.005871,40884137700.00,505,41148926200.00,504,4634.09,-0.007471
2021-12-15,0.016473,0.011169,41557603700.00,505,40884137700.00,505,4709.85,0.016348
2021-12-16,-0.009019,-0.001418,41182791800.00,505,41557603700.00,505,4668.67,-0.008743
2021-12-17,-0.010268,-0.009393,40759934600.00,505,41182791800.00,505,4620.64,-0.010288
2021-12-20,-0.011553,-0.013817,40320896300.00,505,40759934600.00,505,4568.02,-0.011388
2021-12-21,0.017807,0.020616,41038623200.00,505,40320896300.00,505,4649.23,0.017778
2021-12-22,0.010279,0.007143,41460451100.00,505,41038623200.00,505,4696.56,0.010180
2021-12-23,0.006390,0.006764,41713960500.00,505,41460451100.00,505,4725.79,0.006224
2021-12-27,0.013611,0.012717,42281710000.00,505,41713960500.00,505,4791.19,0.013839
2021-12-28,-0.000978,0.001400,42240352000.00,505,42281710000.00,505,4786.35,-0.001010
2021-12-29,0.001272,0.002826,42294067700.00,505,42240352000.00,505,4793.06,0.001402
2021-12-30,-0.003045,-0.001697,42165272100.00,505,42294067700.00,505,4778.73,-0.002990
2021-12-31,-0.002650,0.000195,42059623000.00,505,42165272100.00,505,4766.18,-0.002626
2022-01-03,0.007062,0.001117,42356646100.00,505,42059623000.00,505,4796.56,0.006374
2022-01-04,-0.000949,0.008207,42316466800.00,505,42356646100.00,505,4793.54,-0.000630
2022-01-05,-0.019520,-0.016163,41490460300.00,505,42316466800.00,505,4700.58,-0.019393
2022-01-06,-0.001153,0.002564,41442944400.00,505,41490460300.00,505,4696.05,-0.000964
2022-01-07,-0.004225,-0.002156,41267930100.00,505,41442944400.00,505,4677.03,-0.004050
2022-01-10,-0.001293,-0.004976,41214583600.00,505,41267930100.00,505,4670.29,-0.001441
2022-01-11,0.009260,0.009426,41596199800.00,505,41214583600.00,505,4713.07,0.009160
2022-01-12,0.002856,0.001003,41715005900.00,505,41596199800.00,505,4726.35,0.002818
2022-01-13,-0.014376,-0.005448,41115300000.00,505,41715005900.00,505,4659.03,-0.014244
2022-01-14,0.000811,-0.001790,41142499400.00,505,41115300000.00,505,4662.85,0.000820
2022-01-18,-0.018431,-0.016687,40384191700.00,505,41142499400.00,505,4577.11,-0.018388
2022-01-19,-0.009781,-0.010049,39989206300.00,505,40384191700.00,505,4532.76,-0.009690
2022-01-20,-0.011053,-0.012568,39543851700.00,505,39989206300.00,505,4482.73,-0.011037
2022-01-21,-0.019154,-0.014831,38786779000.00,505,39543851700.00,505,4397.94,-0.018915
2022-01-24,0.002770,0.007485,38894165900.00,505,38786779000.00,505,4410.13,0.002772
2022-01-25,-0.012312,-0.010688,38412523000.00,505,38894165900.00,505,4356.45,-0.012172
2022-01-26,-0.001533,-0.007246,38352774400.00,505,38412523000.00,505,4349.93,-0.001497
2022-01-27,-0.005824,-0.006724,38128829400.00,505,38352774400.00,505,4326.51,-0.005384
2022-01-28,0.024429,0.017543,39047907100.00,505,38128829400.00,505,4431.85,0.024348
2022-01-31,0.019274,0.017498,39783705000.00,505,39047907100.00,505,4515.55,0.018886
2022-02-01,0.006871,0.007617,40057077900.00,505,39783705000.00,505,4546.54,0.006863
2022-02-02,0.009188,0.007123,40425122900.00,506,40057077900.00,505,4589.38,0.009423
2022-02-03,-0.023945,-0.014461,39450661900.00,505,40425122900.00,506,4477.44,-0.024391
2022-02-04,0.005783,-0.000983,39678713500.00,505,39450661900.00,505,4500.53,0.005157
2022-02-07,-0.003735,0.000593,39531613400.00,505,39678713500.00,505,4483.87,-0.003702
2022-02-08,0.008481,0.009460,39866872400.00,505,39531613400.00,505,4521.54,0.008401
2022-02-09,0.014391,0.017818,40440800400.00,505,39866872400.00,505,4587.18,0.014517
2022-02-10,-0.018095,-0.016538,39709182300.00,505,40440800400.00,505,4504.08,-0.018116
